品类,指标,日期,数值
牛,Heavy Steer月均(c/kg lwt),2008-02-01,162.96526366639443
牛,Heavy Steer月均(c/kg lwt),2008-03-01,158.42821850238474
牛,Heavy Steer月均(c/kg lwt),2008-04-01,159.4956372955159
牛,Heavy Steer月均(c/kg lwt),2008-05-01,158.21155508996884
牛,Heavy Steer月均(c/kg lwt),2008-06-01,168.31733130930473
牛,Heavy Steer月均(c/kg lwt),2008-07-01,172.75014507073865
牛,Heavy Steer月均(c/kg lwt),2008-08-01,180.318629798714
牛,Heavy Steer月均(c/kg lwt),2008-09-01,189.39844046575317
牛,Heavy Steer月均(c/kg lwt),2008-10-01,186.87792959173072
牛,Heavy Steer月均(c/kg lwt),2008-11-01,168.12174164667152
牛,Heavy Steer月均(c/kg lwt),2008-12-01,166.80527740515896
牛,Heavy Steer月均(c/kg lwt),2009-01-01,163.7441383474896
牛,Heavy Steer月均(c/kg lwt),2009-02-01,153.654172617376
牛,Heavy Steer月均(c/kg lwt),2009-03-01,159.20046361545135
牛,Heavy Steer月均(c/kg lwt),2009-04-01,155.55731768383401
牛,Heavy Steer月均(c/kg lwt),2009-05-01,157.67186015293413
牛,Heavy Steer月均(c/kg lwt),2009-06-01,162.96975212514502
牛,Heavy Steer月均(c/kg lwt),2009-07-01,170.98421638799698
牛,Heavy Steer月均(c/kg lwt),2009-08-01,169.46277789040812
牛,Heavy Steer月均(c/kg lwt),2009-09-01,167.1383582260343
牛,Heavy Steer月均(c/kg lwt),2009-10-01,160.42390879495505
牛,Heavy Steer月均(c/kg lwt),2009-11-01,153.6279265164112
牛,Heavy Steer月均(c/kg lwt),2009-12-01,146.7150657441718
牛,Heavy Steer月均(c/kg lwt),2010-01-01,151.78286962501494
牛,Heavy Steer月均(c/kg lwt),2010-02-01,162.64026566359465
牛,Heavy Steer月均(c/kg lwt),2010-03-01,174.03874834162607
牛,Heavy Steer月均(c/kg lwt),2010-04-01,171.06364070395557
牛,Heavy Steer月均(c/kg lwt),2010-05-01,171.74019475078987
牛,Heavy Steer月均(c/kg lwt),2010-06-01,174.27802699223977
牛,Heavy Steer月均(c/kg lwt),2010-07-01,172.3478163865687
牛,Heavy Steer月均(c/kg lwt),2010-08-01,176.26517593083793
牛,Heavy Steer月均(c/kg lwt),2010-09-01,181.22533774971976
牛,Heavy Steer月均(c/kg lwt),2010-10-01,178.12522289030053
牛,Heavy Steer月均(c/kg lwt),2010-11-01,176.0116628168128
牛,Heavy Steer月均(c/kg lwt),2010-12-01,179.725359315979
牛,Heavy Steer月均(c/kg lwt),2011-01-01,188.02300409711592
牛,Heavy Steer月均(c/kg lwt),2011-02-01,190.8304011251484
牛,Heavy Steer月均(c/kg lwt),2011-03-01,200.50321372673255
牛,Heavy Steer月均(c/kg lwt),2011-04-01,198.3705951247979
牛,Heavy Steer月均(c/kg lwt),2011-05-01,178.41707578171594
牛,Heavy Steer月均(c/kg lwt),2011-06-01,175.08775888820244
牛,Heavy Steer月均(c/kg lwt),2011-07-01,169.61891498848343
牛,Heavy Steer月均(c/kg lwt),2011-08-01,174.83680936248987
牛,Heavy Steer月均(c/kg lwt),2011-09-01,185.4614885827355
牛,Heavy Steer月均(c/kg lwt),2011-10-01,190.0309449082933
牛,Heavy Steer月均(c/kg lwt),2011-11-01,186.8549059046931
牛,Heavy Steer月均(c/kg lwt),2011-12-01,189.17274414195168
牛,Heavy Steer月均(c/kg lwt),2012-01-01,184.05603905720096
牛,Heavy Steer月均(c/kg lwt),2012-02-01,178.5136171850581
牛,Heavy Steer月均(c/kg lwt),2012-03-01,184.04948006493808
牛,Heavy Steer月均(c/kg lwt),2012-04-01,179.19626661424996
牛,Heavy Steer月均(c/kg lwt),2012-05-01,176.50659354441396
牛,Heavy Steer月均(c/kg lwt),2012-06-01,177.57735981397204
牛,Heavy Steer月均(c/kg lwt),2012-07-01,183.5422975603031
牛,Heavy Steer月均(c/kg lwt),2012-08-01,181.3188144709649
牛,Heavy Steer月均(c/kg lwt),2012-09-01,181.82835759578902
牛,Heavy Steer月均(c/kg lwt),2012-10-01,180.84117256955363
牛,Heavy Steer月均(c/kg lwt),2012-11-01,174.38921230538534
牛,Heavy Steer月均(c/kg lwt),2012-12-01,167.5726945090109
牛,Heavy Steer月均(c/kg lwt),2013-01-01,161.47659075837112
牛,Heavy Steer月均(c/kg lwt),2013-02-01,166.35555998348667
牛,Heavy Steer月均(c/kg lwt),2013-03-01,168.11998280143715
牛,Heavy Steer月均(c/kg lwt),2013-04-01,166.33123392714384
牛,Heavy Steer月均(c/kg lwt),2013-05-01,162.71126966865722
牛,Heavy Steer月均(c/kg lwt),2013-06-01,166.8696065555523
牛,Heavy Steer月均(c/kg lwt),2013-07-01,174.02337291084962
牛,Heavy Steer月均(c/kg lwt),2013-08-01,175.64367296355283
牛,Heavy Steer月均(c/kg lwt),2013-09-01,180.82299498347513
牛,Heavy Steer月均(c/kg lwt),2013-10-01,179.85856659313848
牛,Heavy Steer月均(c/kg lwt),2013-11-01,172.37618366881557
牛,Heavy Steer月均(c/kg lwt),2013-12-01,168.94723731840392
牛,Heavy Steer月均(c/kg lwt),2014-01-01,158.08941229464244
牛,Heavy Steer月均(c/kg lwt),2014-02-01,161.79454127611194
牛,Heavy Steer月均(c/kg lwt),2014-03-01,172.16112273563414
牛,Heavy Steer月均(c/kg lwt),2014-04-01,193.50804030945136
牛,Heavy Steer月均(c/kg lwt),2014-05-01,188.19405691450845
牛,Heavy Steer月均(c/kg lwt),2014-06-01,186.97147749613072
牛,Heavy Steer月均(c/kg lwt),2014-07-01,188.97396775258989
牛,Heavy Steer月均(c/kg lwt),2014-08-01,190.58752325770084
牛,Heavy Steer月均(c/kg lwt),2014-09-01,197.69899215354155
牛,Heavy Steer月均(c/kg lwt),2014-10-01,195.82160115013605
牛,Heavy Steer月均(c/kg lwt),2014-11-01,179.5442100259604
牛,Heavy Steer月均(c/kg lwt),2014-12-01,182.69086898771218
牛,Heavy Steer月均(c/kg lwt),2015-01-01,215.62893633561248
牛,Heavy Steer月均(c/kg lwt),2015-02-01,224.36853692169842
牛,Heavy Steer月均(c/kg lwt),2015-03-01,219.42695232803482
牛,Heavy Steer月均(c/kg lwt),2015-04-01,232.0502240208868
牛,Heavy Steer月均(c/kg lwt),2015-05-01,259.05865469755145
牛,Heavy Steer月均(c/kg lwt),2015-06-01,266.6062747830281
牛,Heavy Steer月均(c/kg lwt),2015-07-01,286.549005972298
牛,Heavy Steer月均(c/kg lwt),2015-08-01,304.93497960489333
牛,Heavy Steer月均(c/kg lwt),2015-09-01,308.50276415410286
牛,Heavy Steer月均(c/kg lwt),2015-10-01,290.5397502659181
牛,Heavy Steer月均(c/kg lwt),2015-11-01,288.3043066220859
牛,Heavy Steer月均(c/kg lwt),2015-12-01,277.6316461871256
牛,Heavy Steer月均(c/kg lwt),2016-01-01,270.0236544073791
牛,Heavy Steer月均(c/kg lwt),2016-02-01,284.6677664875202
牛,Heavy Steer月均(c/kg lwt),2016-03-01,285.24349377909607
牛,Heavy Steer月均(c/kg lwt),2016-04-01,281.0942336743685
牛,Heavy Steer月均(c/kg lwt),2016-05-01,285.10023428430156
牛,Heavy Steer月均(c/kg lwt),2016-06-01,306.55465489979844
牛,Heavy Steer月均(c/kg lwt),2016-07-01,333.92641615729957
牛,Heavy Steer月均(c/kg lwt),2016-08-01,335.40240330908864
牛,Heavy Steer月均(c/kg lwt),2016-09-01,338.6585664832278
牛,Heavy Steer月均(c/kg lwt),2016-10-01,326.0666791787174
牛,Heavy Steer月均(c/kg lwt),2016-11-01,303.20075829860775
牛,Heavy Steer月均(c/kg lwt),2016-12-01,293.57560198053824
牛,Heavy Steer月均(c/kg lwt),2017-01-01,307.0218987390533
牛,Heavy Steer月均(c/kg lwt),2017-02-01,303.25716376026696
牛,Heavy Steer月均(c/kg lwt),2017-03-01,293.645337881079
牛,Heavy Steer月均(c/kg lwt),2017-04-01,307.7182771921722
牛,Heavy Steer月均(c/kg lwt),2017-05-01,304.94722098793216
牛,Heavy Steer月均(c/kg lwt),2017-06-01,295.94308437217313
牛,Heavy Steer月均(c/kg lwt),2017-07-01,289.22793158603093
牛,Heavy Steer月均(c/kg lwt),2017-08-01,274.03881401507954
牛,Heavy Steer月均(c/kg lwt),2017-09-01,270.55253799499513
牛,Heavy Steer月均(c/kg lwt),2017-10-01,267.69127538663963
牛,Heavy Steer月均(c/kg lwt),2017-11-01,277.04451296626115
牛,Heavy Steer月均(c/kg lwt),2017-12-01,264.4390564370565
牛,Heavy Steer月均(c/kg lwt),2018-01-01,258.4160666271154
牛,Heavy Steer月均(c/kg lwt),2018-02-01,255.83478147426635
牛,Heavy Steer月均(c/kg lwt),2018-03-01,264.50313661606606
牛,Heavy Steer月均(c/kg lwt),2018-04-01,263.5063962675464
牛,Heavy Steer月均(c/kg lwt),2018-05-01,264.7704063981629
牛,Heavy Steer月均(c/kg lwt),2018-06-01,265.74862720132484
牛,Heavy Steer月均(c/kg lwt),2018-07-01,280.0306665735608
牛,Heavy Steer月均(c/kg lwt),2018-08-01,266.34401557107236
牛,Heavy Steer月均(c/kg lwt),2018-09-01,280.72168812044794
牛,Heavy Steer月均(c/kg lwt),2018-10-01,278.86919198400534
牛,Heavy Steer月均(c/kg lwt),2018-11-01,282.2571757808473
牛,Heavy Steer月均(c/kg lwt),2018-12-01,269.38590432557737
牛,Heavy Steer月均(c/kg lwt),2019-01-01,268.9440494645929
牛,Heavy Steer月均(c/kg lwt),2019-02-01,260.7646535296337
牛,Heavy Steer月均(c/kg lwt),2019-03-01,260.02038164648405
牛,Heavy Steer月均(c/kg lwt),2019-04-01,275.95749563258823
牛,Heavy Steer月均(c/kg lwt),2019-05-01,281.1770348140892
牛,Heavy Steer月均(c/kg lwt),2019-06-01,287.4795788159568
牛,Heavy Steer月均(c/kg lwt),2019-07-01,303.40226059838716
牛,Heavy Steer月均(c/kg lwt),2019-08-01,307.92347455380707
牛,Heavy Steer月均(c/kg lwt),2019-09-01,304.99859300925107
牛,Heavy Steer月均(c/kg lwt),2019-10-01,304.24258283640495
牛,Heavy Steer月均(c/kg lwt),2019-11-01,300.93075374797104
牛,Heavy Steer月均(c/kg lwt),2019-12-01,273.5500555965283
牛,Heavy Steer月均(c/kg lwt),2020-01-01,269.1655841935073
牛,Heavy Steer月均(c/kg lwt),2020-02-01,303.0746490805009
牛,Heavy Steer月均(c/kg lwt),2020-03-01,332.14445004182886
牛,Heavy Steer月均(c/kg lwt),2020-04-01,303.45637779265877
牛,Heavy Steer月均(c/kg lwt),2020-05-01,326.0028475107049
牛,Heavy Steer月均(c/kg lwt),2020-06-01,354.19578102735886
牛,Heavy Steer月均(c/kg lwt),2020-07-01,354.8557887223409
牛,Heavy Steer月均(c/kg lwt),2020-08-01,355.26387345805904
牛,Heavy Steer月均(c/kg lwt),2020-09-01,353.56088810422193
牛,Heavy Steer月均(c/kg lwt),2020-10-01,367.56319661769663
牛,Heavy Steer月均(c/kg lwt),2020-11-01,372.8219113470128
牛,Heavy Steer月均(c/kg lwt),2020-12-01,347.5421120647999
牛,Heavy Steer月均(c/kg lwt),2021-01-01,374.0085416773072
牛,Heavy Steer月均(c/kg lwt),2021-02-01,374.8983396144271
牛,Heavy Steer月均(c/kg lwt),2021-03-01,372.3643801451693
牛,Heavy Steer月均(c/kg lwt),2021-04-01,374.80801647496986
牛,Heavy Steer月均(c/kg lwt),2021-05-01,378.6244651789555
牛,Heavy Steer月均(c/kg lwt),2021-06-01,390.1729171993124
牛,Heavy Steer月均(c/kg lwt),2021-07-01,402.3036940529189
牛,Heavy Steer月均(c/kg lwt),2021-08-01,417.8231530502071
牛,Heavy Steer月均(c/kg lwt),2021-09-01,433.3001776719937
牛,Heavy Steer月均(c/kg lwt),2021-10-01,452.4257750642555
牛,Heavy Steer月均(c/kg lwt),2021-11-01,450.6005347397939
牛,Heavy Steer月均(c/kg lwt),2021-12-01,447.5761769813107
牛,Heavy Steer月均(c/kg lwt),2022-01-01,424.66821495747064
牛,Heavy Steer月均(c/kg lwt),2022-02-01,444.8385395216164
牛,Heavy Steer月均(c/kg lwt),2022-03-01,448.4079069231668
牛,Heavy Steer月均(c/kg lwt),2022-04-01,437.6182656378585
牛,Heavy Steer月均(c/kg lwt),2022-05-01,450.4862452978309
牛,Heavy Steer月均(c/kg lwt),2022-06-01,442.74361922257754
牛,Heavy Steer月均(c/kg lwt),2022-07-01,409.02444487274363
牛,Heavy Steer月均(c/kg lwt),2022-08-01,406.75671352575114
牛,Heavy Steer月均(c/kg lwt),2022-09-01,444.37478891926605
牛,Heavy Steer月均(c/kg lwt),2022-10-01,450.2061935155157
牛,Heavy Steer月均(c/kg lwt),2022-11-01,430.38159951366873
牛,Heavy Steer月均(c/kg lwt),2022-12-01,377.95131895600196
牛,Heavy Steer月均(c/kg lwt),2023-01-01,368.29824004769523
牛,Heavy Steer月均(c/kg lwt),2023-02-01,354.0476363302406
牛,Heavy Steer月均(c/kg lwt),2023-03-01,332.01342950284334
牛,Heavy Steer月均(c/kg lwt),2023-04-01,325.39242579966395
牛,Heavy Steer月均(c/kg lwt),2023-05-01,307.404021212819
牛,Heavy Steer月均(c/kg lwt),2023-06-01,275.8416525157426
牛,Heavy Steer月均(c/kg lwt),2023-07-01,287.22834664354525
牛,Heavy Steer月均(c/kg lwt),2023-08-01,269.38945591717004
牛,Heavy Steer月均(c/kg lwt),2023-09-01,255.3514248227189
牛,Heavy Steer月均(c/kg lwt),2023-10-01,213.18390821836948
牛,Heavy Steer月均(c/kg lwt),2023-11-01,209.0733762103625
牛,Heavy Steer月均(c/kg lwt),2023-12-01,240.45146784893458
牛,Heavy Steer月均(c/kg lwt),2024-01-01,268.7926091788286
牛,Heavy Steer月均(c/kg lwt),2024-02-01,296.7993905077716
牛,Heavy Steer月均(c/kg lwt),2024-03-01,284.125029140191
牛,Heavy Steer月均(c/kg lwt),2024-04-01,295.99425913741925
牛,Heavy Steer月均(c/kg lwt),2024-05-01,296.0796307251333
牛,Heavy Steer月均(c/kg lwt),2024-06-01,293.4206815840665
牛,Heavy Steer月均(c/kg lwt),2024-07-01,323.5456142389368
牛,Heavy Steer月均(c/kg lwt),2024-08-01,338.9940123584609
牛,Heavy Steer月均(c/kg lwt),2024-09-01,346.8778130795963
牛,Heavy Steer月均(c/kg lwt),2024-10-01,330.66850080830886
牛,Heavy Steer月均(c/kg lwt),2024-11-01,327.99700985580574
牛,Heavy Steer月均(c/kg lwt),2024-12-01,325.5826832735531
牛,Heavy Steer月均(c/kg lwt),2025-01-01,355.27045806072493
牛,Heavy Steer月均(c/kg lwt),2025-02-01,340.3645370009251
牛,Heavy Steer月均(c/kg lwt),2025-03-01,345.5637373389163
牛,Heavy Steer月均(c/kg lwt),2025-04-01,364.9488922325738
牛,Heavy Steer月均(c/kg lwt),2025-05-01,342.3692337385432
牛,Heavy Steer月均(c/kg lwt),2025-06-01,356.22990745329395
牛,Heavy Steer月均(c/kg lwt),2025-07-01,367.11484080582494
牛,Heavy Steer月均(c/kg lwt),2025-08-01,405.8744716207849
牛,Heavy Steer月均(c/kg lwt),2025-09-01,430.6919029262176
牛,Heavy Steer月均(c/kg lwt),2025-10-01,427.0024468027
牛,Heavy Steer月均(c/kg lwt),2025-11-01,447.3965048799857
牛,Heavy Steer月均(c/kg lwt),2025-12-01,446.358789172936
牛,Heavy Steer月均(c/kg lwt),2026-01-01,449.02233963901216
牛,Heavy Steer月均(c/kg lwt),2026-02-01,440.1941119932044
牛,Heavy Steer月均(c/kg lwt),2026-03-01,453.1086820920808
牛,Heavy Steer月均(c/kg lwt),2026-04-01,416.62459646527526
牛,Heavy Steer月均(c/kg lwt),2026-05-01,430.3095577380676
牛,Heavy Steer月均(c/kg lwt),2026-06-01,454.6287559595912
牛,Heavy Steer月均(c/kg lwt),2026-07-01,444.6301065463918
牛,NYCI月均(c/kg lwt),2000-01-01,131.76463014563578
牛,NYCI月均(c/kg lwt),2000-02-01,133.3538515275348
牛,NYCI月均(c/kg lwt),2000-03-01,136.60655351765328
牛,NYCI月均(c/kg lwt),2000-04-01,140.09338316187365
牛,NYCI月均(c/kg lwt),2000-05-01,140.4031994931922
牛,NYCI月均(c/kg lwt),2000-06-01,135.61557055669672
牛,NYCI月均(c/kg lwt),2000-07-01,140.06970784367084
牛,NYCI月均(c/kg lwt),2000-08-01,143.81580170028911
牛,NYCI月均(c/kg lwt),2000-09-01,142.96522164634956
牛,NYCI月均(c/kg lwt),2000-10-01,139.81303768276032
牛,NYCI月均(c/kg lwt),2000-11-01,147.8004988904772
牛,NYCI月均(c/kg lwt),2000-12-01,152.20457310257086
牛,NYCI月均(c/kg lwt),2001-01-01,151.18533286078986
牛,NYCI月均(c/kg lwt),2001-02-01,154.71604290578497
牛,NYCI月均(c/kg lwt),2001-03-01,163.45201911607748
牛,NYCI月均(c/kg lwt),2001-04-01,173.86403622993822
牛,NYCI月均(c/kg lwt),2001-05-01,169.50799368577037
牛,NYCI月均(c/kg lwt),2001-06-01,168.13542169493655
牛,NYCI月均(c/kg lwt),2001-07-01,173.46350234697482
牛,NYCI月均(c/kg lwt),2001-08-01,186.4445364772749
牛,NYCI月均(c/kg lwt),2001-09-01,197.40531643234425
牛,NYCI月均(c/kg lwt),2001-10-01,179.0103634871698
牛,NYCI月均(c/kg lwt),2001-11-01,190.7822269931964
牛,NYCI月均(c/kg lwt),2001-12-01,187.0229996982436
牛,NYCI月均(c/kg lwt),2002-01-01,178.9709036060389
牛,NYCI月均(c/kg lwt),2002-02-01,172.0640107653163
牛,NYCI月均(c/kg lwt),2002-03-01,179.00190126696378
牛,NYCI月均(c/kg lwt),2002-04-01,167.31206364912535
牛,NYCI月均(c/kg lwt),2002-05-01,150.25288437335425
牛,NYCI月均(c/kg lwt),2002-06-01,141.5070023981245
牛,NYCI月均(c/kg lwt),2002-07-01,126.2321888787358
牛,NYCI月均(c/kg lwt),2002-08-01,124.68700701781
牛,NYCI月均(c/kg lwt),2002-09-01,127.26229233110271
牛,NYCI月均(c/kg lwt),2002-10-01,115.00610430284134
牛,NYCI月均(c/kg lwt),2002-11-01,115.13180778401812
牛,NYCI月均(c/kg lwt),2002-12-01,129.74998486337694
牛,NYCI月均(c/kg lwt),2003-01-01,129.00000011380607
牛,NYCI月均(c/kg lwt),2003-02-01,130.87505634587745
牛,NYCI月均(c/kg lwt),2003-03-01,154.52150885281822
牛,NYCI月均(c/kg lwt),2003-04-01,151.7481361797655
牛,NYCI月均(c/kg lwt),2003-05-01,150.59049204255714
牛,NYCI月均(c/kg lwt),2003-06-01,150.6852155748609
牛,NYCI月均(c/kg lwt),2003-07-01,157.8567913676184
牛,NYCI月均(c/kg lwt),2003-08-01,168.59895733678042
牛,NYCI月均(c/kg lwt),2003-09-01,173.06207623788774
牛,NYCI月均(c/kg lwt),2003-10-01,172.56944655029173
